pipeline	subject	subject_label	predicate	object	object_label	asserted_by	status
disease	DOID:3559	pseudomyxoma peritonei	xref	GARD:7488	Pseudomyxoma peritonei	DOID	from_other_source
disease	DOID:3565	meningioma	xref	GARD:7015	Meningioma	DOID	from_other_source
disease	DOID:3594	choriocarcinoma	xref	GARD:6059	Choriocarcinoma	DOID	from_other_source
disease	DOID:3613	Canavan disease	xref	GARD:5984	Spongy degeneration of central nervous system	DOID	from_other_source
disease	DOID:3614	Kallmann syndrome	xref	GARD:10771	Hypogonadism with anosmia	DOID	from_other_source
disease	DOID:3635	congenital myasthenic syndrome	xref	GARD:11902	Congenital myasthenic syndrome	DOID	from_other_source
disease	DOID:3649	pyruvate decarboxylase deficiency	xref	GARD:4620	Pyruvate dehydrogenase E1-alpha deficiency	DOID	from_other_source
disease	DOID:3649	pyruvate decarboxylase deficiency	xref	GARD:7513	Pyruvate dehydrogenase complex deficiency	DOID	from_other_source
disease	DOID:3652	Leigh disease	xref	GARD:6877	Leigh syndrome	DOID	from_other_source
disease	DOID:3663	cutaneous mastocytosis	xref	GARD:7842	Cutaneous mastocytosis	DOID	from_other_source
disease	DOID:3665	diffuse cutaneous mastocytosis	xref	GARD:12686	Diffuse cutaneous mastocytosis	DOID	from_other_source
disease	DOID:3672	rhabdoid cancer	xref	GARD:7572	Rhabdoid tumor	DOID	from_other_source
disease	DOID:369	olfactory neuroblastoma	xref	GARD:2197	Esthesioneuroblastoma	DOID	from_other_source
disease	DOID:3753	Hermansky-Pudlak syndrome	xref	GARD:6643	Hermansky-Pudlak syndrome	DOID	from_other_source
disease	DOID:3762	cytochrome-c oxidase deficiency disease	xref	GARD:48	Mitochondrial complex IV deficiency, nuclear-type	DOID	from_other_source
disease	DOID:3764	Denys-Drash syndrome	xref	GARD:5576	Drash syndrome	DOID	from_other_source
disease	DOID:3783	Coffin-Lowry syndrome	xref	GARD:6123	Coffin-Lowry syndrome	DOID	from_other_source
disease	DOID:3805	porokeratosis	xref	GARD:10983	Disseminated superficial actinic porokeratosis	DOID	from_other_source
disease	DOID:3825	Shwartzman phenomenon	xref	GARD:7636	Shwartzman phenomenon	DOID	from_other_source
disease	DOID:3827	congenital diaphragmatic hernia	xref	GARD:1481	Congenital diaphragmatic hernia	DOID	from_other_source
disease	DOID:3840	craniopharyngioma	xref	GARD:10486	Craniopharyngioma	DOID	from_other_source
disease	DOID:3852	Peutz-Jeghers syndrome	xref	GARD:7378	Peutz-Jeghers syndrome	DOID	from_other_source
disease	DOID:3890	acute intermittent porphyria	xref	GARD:5732	Acute intermittent porphyria	DOID	from_other_source
disease	DOID:3892	insulinoma	xref	GARD:3010	Pancreatic insulin-producing neuroendocrine tumor	DOID	from_other_source
disease	DOID:3911	progeria	xref	GARD:7467	Hutchinson-Gilford syndrome	DOID	from_other_source
disease	DOID:3928	adiposis dolorosa	xref	GARD:5750	Lipomatosis dolorosa	DOID	from_other_source
disease	DOID:3948	adrenocortical carcinoma	xref	GARD:558	Adrenal cortex carcinoma	DOID	from_other_source
disease	DOID:3953	adrenal gland cancer	xref	GARD:5751	Adrenal gland cancer	DOID	from_other_source
disease	DOID:3965	Merkel cell carcinoma	xref	GARD:9266	Cutaneous neuroendocrine carcinoma	DOID	from_other_source
disease	DOID:3969	papillary thyroid carcinoma	xref	GARD:12027	Differentiated thyroid carcinoma	DOID	from_other_source
disease	DOID:3981	pantothenate kinase-associated neurodegeneration	xref	GARD:6564	Pigmentary pallidal degeneration	DOID	from_other_source
disease	DOID:3982	Meige syndrome	xref	GARD:7008	Blepharospasm-oromandibular dystonia syndrome	DOID	from_other_source
disease	DOID:399	tuberculosis	xref	GARD:7827	Tuberculosis	DOID	from_other_source
disease	DOID:4051	alveolar rhabdomyosarcoma	xref	GARD:4701	Alveolar rhabdomyosarcoma	DOID	from_other_source
disease	DOID:4154	dentinogenesis imperfecta	xref	GARD:6258	Dentinogenesis imperfecta	DOID	from_other_source
disease	DOID:418	systemic scleroderma	xref	GARD:9748	Systemic sclerosis	DOID	from_other_source
disease	DOID:4183	pseudopseudohypoparathyroidism	xref	GARD:7860	Pseudopseudohypoparathyroidism	DOID	from_other_source
disease	DOID:4184	pseudohypoparathyroidism	xref	GARD:10758	Pseudohypoparathyroidism	DOID	from_other_source
disease	DOID:4226	endometrial stromal sarcoma	xref	GARD:6339	Endometrial stromal sarcoma	DOID	from_other_source
disease	DOID:4239	alveolar soft part sarcoma	xref	GARD:5654	Alveolar soft part sarcoma	DOID	from_other_source
disease	DOID:4249	Gerstmann-Straussler-Scheinker syndrome	xref	GARD:7690	Gerstmann-Straussler-Scheinker syndrome	DOID	from_other_source
disease	DOID:4252	Alexander disease	xref	GARD:5774	Alexander disease	DOID	from_other_source
disease	DOID:4253	melorheostosis	xref	GARD:9474	Melorheostosis	DOID	from_other_source
disease	DOID:4257	Caffey disease	xref	GARD:1051	Infantile cortical hyperostosis	DOID	from_other_source
disease	DOID:4271	microsporidiosis	xref	GARD:3655	Microsporidiosis	DOID	from_other_source
disease	DOID:4325	Ebola virus disease	xref	GARD:2035	Ebola hemorrhagic fever	DOID	from_other_source
disease	DOID:4327	Marburg hemorrhagic fever	xref	GARD:9444	Marburg virus disease	DOID	from_other_source
disease	DOID:4329	Erdheim-Chester disease	xref	GARD:6369	Erdheim-Chester disease	DOID	from_other_source
disease	DOID:4330	non-Langerhans-cell histiocytosis	xref	GARD:8231	Non-Langerhans cell histiocytosis	DOID	from_other_source
disease	DOID:4331	burning mouth syndrome	xref	GARD:5974	Burning mouth syndrome	DOID	from_other_source
disease	DOID:4346	variegate porphyria	xref	GARD:7848	Variegate porphyria	DOID	from_other_source
disease	DOID:4367	apparent mineralocorticoid excess syndrome	xref	GARD:433	Apparent mineralocorticoid excess	DOID	from_other_source
disease	DOID:437	myasthenia gravis	xref	GARD:7122	Myasthenia gravis	DOID	from_other_source
disease	DOID:4371	Schnitzler syndrome	xref	GARD:12390	Schnitzler syndrome	DOID	from_other_source
disease	DOID:4394	reticulohistiocytic granuloma	xref	GARD:12967	Reticulohistiocytic granuloma	DOID	from_other_source
disease	DOID:4430	somatostatinoma	xref	GARD:4900	Somatostatinoma	DOID	from_other_source
disease	DOID:4438	central nervous system germinoma	xref	GARD:2005	Extragonadal germinoma	DOID	from_other_source
disease	DOID:445	Bartter disease	xref	GARD:5893	Bartter syndrome	DOID	from_other_source
disease	DOID:4450	renal cell carcinoma	xref	GARD:13215	Renal cell carcinoma	DOID	from_other_source
disease	DOID:4455	hereditary renal cell carcinoma	xref	GARD:9571	Hereditary clear cell renal cell carcinoma	DOID	from_other_source
disease	DOID:4464	collecting duct carcinoma	xref	GARD:9573	Collecting duct carcinoma	DOID	from_other_source
disease	DOID:4465	papillary renal cell carcinoma	xref	GARD:9572	Papillary renal cell carcinoma	DOID	from_other_source
disease	DOID:4467	clear cell renal cell carcinoma	xref	GARD:9574	Clear cell carcinoma of kidney	DOID	from_other_source
disease	DOID:4471	chromophobe renal cell carcinoma	xref	GARD:6064	Chromophobe renal cell carcinoma	DOID	from_other_source
disease	DOID:4480	achondroplasia	xref	GARD:8173	Achondroplasia	DOID	from_other_source
disease	DOID:4531	mucoepidermoid carcinoma	xref	GARD:10671	Mucoepidermoid carcinoma	DOID	from_other_source
disease	DOID:4534	Hallermann-Streiff syndrome	xref	GARD:288	Hallermann-Streiff syndrome	DOID	from_other_source
disease	DOID:4607	biliary tract cancer	xref	GARD:5924	Biliary tract cancer	DOID	from_other_source
disease	DOID:4607	biliary tract cancer	xref	GARD:9304	Cholangiocarcinoma	DOID	from_other_source
disease	DOID:4621	holoprosencephaly	xref	GARD:6665	Holoprosencephaly sequence	DOID	from_other_source
disease	DOID:4624	Ollier disease	xref	GARD:7251	Enchondromatosis	DOID	from_other_source
disease	DOID:4626	hydranencephaly	xref	GARD:6681	Hydranencephaly	DOID	from_other_source
disease	DOID:4644	epidermolysis bullosa simplex	xref	GARD:10752	Epidermolysis bullosa simplex	DOID	from_other_source
disease	DOID:4674	androgen insensitivity syndrome	xref	GARD:5803	Androgen resistance syndrome	DOID	from_other_source
disease	DOID:4680	breast metaplastic carcinoma	xref	GARD:10804	Metaplastic breast carcinoma	DOID	from_other_source
disease	DOID:4696	intraneural perineurioma	xref	GARD:10921	Intraneural perineurioma	DOID	from_other_source
disease	DOID:4697	perineurioma	xref	GARD:12698	Perineurioma	DOID	from_other_source
disease	DOID:4734	calciphylaxis	xref	GARD:5980	Calciphylaxis	DOID	from_other_source
disease	DOID:4752	multiple system atrophy	xref	GARD:7079	Multiple system atrophy	DOID	from_other_source
disease	DOID:4769	pleuropulmonary blastoma	xref	GARD:8757	Pleuropulmonary blastoma	DOID	from_other_source
disease	DOID:4773	congenital mesoblastic nephroma	xref	GARD:1493	Congenital mesoblastic nephroma	DOID	from_other_source
disease	DOID:4783	mesangial proliferative glomerulonephritis	xref	GARD:9580	Mesangial proliferative glomerulonephritis	DOID	from_other_source
disease	DOID:4810	cerebrotendinous xanthomatosis	xref	GARD:5622	Cholestanol storage disease	DOID	from_other_source
disease	DOID:4837	Gorham's disease	xref	GARD:6542	Gorham-Stout disease	DOID	from_other_source
disease	DOID:4851	pilocytic astrocytoma	xref	GARD:9808	Pilocytic astrocytoma	DOID	from_other_source
disease	DOID:4890	juvenile myoclonic epilepsy	xref	GARD:6808	Juvenile myoclonic epilepsy	DOID	from_other_source
disease	DOID:4927	Klatskin's tumor	xref	GARD:10175	Klatskin tumor	DOID	from_other_source
disease	DOID:4928	intrahepatic cholangiocarcinoma	xref	GARD:6042	Intrahepatic cholangiocarcinoma	DOID	from_other_source
disease	DOID:4933	apocrine carcinoma	xref	GARD:12138	Apocrine adenocarcinoma	DOID	from_other_source
disease	DOID:4952	postpoliomyelitis syndrome	xref	GARD:4454	Post poliomyelitis syndrome	DOID	from_other_source
disease	DOID:4953	poliomyelitis	xref	GARD:7413	Poliomyelitis	DOID	from_other_source
disease	DOID:4959	epidermolysis bullosa dystrophica	xref	GARD:2150	Epidermolysis bullosa dystrophica	DOID	from_other_source
disease	DOID:4968	Nelson syndrome	xref	GARD:7170	Nelson syndrome	DOID	from_other_source
disease	DOID:4969	Gerstmann syndrome	xref	GARD:8660	Gerstmann syndrome	DOID	from_other_source
disease	DOID:4971	myelofibrosis	xref	GARD:8618	Primary myelofibrosis	DOID	from_other_source
disease	DOID:4992	optic nerve glioma	xref	GARD:4107	Optic pathway glioma	DOID	from_other_source
disease	DOID:4997	Camurati-Engelmann disease	xref	GARD:1072	Diaphyseal dysplasia	DOID	from_other_source
disease	DOID:4998	trichorhinophalangeal syndrome type II	xref	GARD:7801	Langer-Giedion syndrome	DOID	from_other_source
disease	DOID:5041	esophageal cancer	xref	GARD:6383	Carcinoma of esophagus	DOID	from_other_source
disease	DOID:5052	melioidosis	xref	GARD:9546	Melioidosis	DOID	from_other_source
disease	DOID:5075	myxopapillary ependymoma	xref	GARD:10633	Myxopapillary ependymoma	DOID	from_other_source
disease	DOID:5077	subependymal giant cell astrocytoma	xref	GARD:10632	Subependymal giant-cell astrocytoma	DOID	from_other_source
disease	DOID:5078	ganglioglioma	xref	GARD:2430	Ganglioglioma	DOID	from_other_source
disease	DOID:5204	fructose-1,6-bisphosphatase deficiency	xref	GARD:2400	Fructose-biphosphatase deficiency	DOID	from_other_source
disease	DOID:5212	congenital disorder of glycosylation	xref	GARD:10307	Congenital disorder of glycosylation	DOID	from_other_source
disease	DOID:5213	chronic inflammatory demyelinating polyradiculoneuropathy	xref	GARD:6102	Chronic inflammatory demyelinating polyradiculoneuropathy	DOID	from_other_source
disease	DOID:5230	hepatoerythropoietic porphyria	xref	GARD:6169	Hepatoerythropoietic porphyria	DOID	from_other_source
disease	DOID:5241	hemangioblastoma	xref	GARD:8232	Hemangioblastoma	DOID	from_other_source
disease	DOID:5325	Roberts syndrome	xref	GARD:7387	Roberts-SC phocomelia syndrome	DOID	from_other_source
disease	DOID:5344	testicular yolk sac tumor	xref	GARD:348	Yolk sac tumor	DOID	from_other_source
disease	DOID:5363	myxoid liposarcoma	xref	GARD:7157	Myxoid/round cell liposarcoma	DOID	from_other_source
disease	DOID:5374	pilomatrixoma	xref	GARD:9452	Pilomatrixoma	DOID	from_other_source
disease	DOID:5379	hemoglobin E disease	xref	GARD:2641	Hemoglobin E disease	DOID	from_other_source
disease	DOID:5394	prolactinoma	xref	GARD:4508	Prolactin-producing pituitary gland adenoma	DOID	from_other_source
disease	DOID:5445	syringocystadenoma papilliferum	xref	GARD:5100	Syringocystadenoma papilliferum	DOID	from_other_source
disease	DOID:5453	pulmonary venoocclusive disease	xref	GARD:10153	Pulmonary venoocclusive disease	DOID	from_other_source
disease	DOID:5485	synovial sarcoma	xref	GARD:7721	Synovial sarcoma	DOID	from_other_source
disease	DOID:5520	head and neck squamous cell carcinoma	xref	GARD:8503	Squamous cell carcinoma of the head and neck	DOID	from_other_source
disease	DOID:5572	Beckwith-Wiedemann syndrome	xref	GARD:3343	Beckwith-Wiedemann syndrome	DOID	from_other_source
disease	DOID:5648	choroid plexus carcinoma	xref	GARD:8238	Choroid plexus carcinoma	DOID	from_other_source
disease	DOID:5677	malignant extragonadal nonseminomatous germ cell tumor	xref	GARD:10165	Nongerminomatous germ cell tumor	DOID	from_other_source
disease	DOID:5684	spondyloepimetaphyseal dysplasia, Sponastrime type	xref	GARD:4970	Sponastrime dysplasia	DOID	from_other_source
disease	DOID:5688	Werner syndrome	xref	GARD:7885	Werner syndrome	DOID	from_other_source
disease	DOID:5719	adrenal medulla cancer	xref	GARD:5755	Adrenal medulla cancer	DOID	from_other_source
disease	DOID:5728	diffuse peritoneal leiomyomatosis	xref	GARD:12843	Disseminated peritoneal leiomyomatosis	DOID	from_other_source
disease	DOID:5768	Nager acrofacial dysostosis	xref	GARD:498	Nager syndrome	DOID	from_other_source
disease	DOID:5773	oral submucous fibrosis	xref	GARD:7264	Oral submucous fibrosis	DOID	from_other_source
disease	DOID:5805	subvalvular aortic stenosis	xref	GARD:5052	Subvalvular aortic stenosis	DOID	from_other_source
disease	DOID:5810	adenosine deaminase deficiency	xref	GARD:5748	Severe combined immunodeficiency, autosomal recessive, T cell-negative, B cell-negative, NK cell-negative, due to adenosine deaminase deficiency	DOID	from_other_source
disease	DOID:5813	purine nucleoside phosphorylase deficiency	xref	GARD:4606	Purine-nucleoside phosphorylase deficiency	DOID	from_other_source
disease	DOID:5822	gray zone lymphoma	xref	GARD:10897	B-cell lymphoma, unclassifiable, with features intermediate between diffuse large b-cell lymphoma and classical Hodgkin lymphoma	DOID	from_other_source
disease	DOID:589	congenital hemolytic anemia	xref	GARD:6167	Familial hemolytic anemia	DOID	from_other_source
disease	DOID:5940	malignant peripheral nerve sheath tumor	xref	GARD:10872	Malignant peripheral nerve sheath tumor	DOID	from_other_source
disease	DOID:6128	gliomatosis cerebri	xref	GARD:6514	Gliomatosis cerebri	DOID	from_other_source
disease	DOID:6170	ovarian carcinosarcoma	xref	GARD:7296	Ovarian carcinosarcoma	DOID	from_other_source
disease	DOID:6171	uterine carcinosarcoma	xref	GARD:12335	Carcinosarcoma of the corpus uteri	DOID	from_other_source
disease	DOID:6179	ovarian small cell carcinoma	xref	GARD:10411	Ovarian small cell carcinoma	DOID	from_other_source
disease	DOID:6193	epithelioid sarcoma	xref	GARD:10181	Epithelioid sarcoma	DOID	from_other_source
disease	DOID:6196	reactive arthritis	xref	GARD:5693	Reactive arthritis	DOID	from_other_source
disease	DOID:627	severe combined immunodeficiency	xref	GARD:7628	Severe combined immunodeficiency disease	DOID	from_other_source
disease	DOID:6383	childhood brain stem glioma	xref	GARD:9306	Childhood brain stem glioma	DOID	from_other_source
disease	DOID:639	acute disseminated encephalomyelitis	xref	GARD:8639	Acute disseminated encephalomyelitis	DOID	from_other_source
disease	DOID:6406	double outlet right ventricle	xref	GARD:1908	Double outlet right ventricle	DOID	from_other_source
disease	DOID:6419	tetralogy of Fallot	xref	GARD:2245	Tetralogy of Fallot	DOID	from_other_source
disease	DOID:643	progressive multifocal leukoencephalopathy	xref	GARD:7468	Progressive multifocal leukoencephalopathy	DOID	from_other_source
disease	DOID:6457	Cowden syndrome	xref	GARD:6202	Cowden syndrome	DOID	from_other_source
disease	DOID:6458	cerebellar liponeurocytoma	xref	GARD:10642	Cerebellar liponeurocytoma	DOID	from_other_source
disease	DOID:648	kuru	xref	GARD:7617	Kuru	DOID	from_other_source
disease	DOID:6620	X-linked hyper IgM syndrome	xref	GARD:73	Hyper-IgM syndrome type 1	DOID	from_other_source
disease	DOID:6683	X-linked Aarskog syndrome	xref	GARD:4775	Faciodigitogenital syndrome	DOID	from_other_source
disease	DOID:6688	autoimmune lymphoproliferative syndrome	xref	GARD:8686	Autoimmune lymphoproliferative syndrome	DOID	from_other_source
disease	DOID:6691	Aagenaes syndrome	xref	GARD:370	Cholestasis-edema syndrome, Norwegian type	DOID	from_other_source
disease	DOID:672	spleen cancer	xref	GARD:7683	Spleen neoplasm	DOID	from_other_source
disease	DOID:678	progressive supranuclear palsy	xref	GARD:7471	Progressive supranuclear palsy	DOID	from_other_source
disease	DOID:6785	desmoplastic small round cell tumor	xref	GARD:6265	Desmoplastic small round cell tumor	DOID	from_other_source
disease	DOID:681	progressive bulbar palsy	xref	GARD:10928	Progressive bulbar palsy	DOID	from_other_source
disease	DOID:682	compartment syndrome	xref	GARD:6141	Compartment syndrome	DOID	from_other_source
disease	DOID:6823	pancreatoblastoma	xref	GARD:4210	Pancreatoblastoma	DOID	from_other_source
disease	DOID:687	hepatoblastoma	xref	GARD:2657	Hepatoblastoma	DOID	from_other_source
disease	DOID:7004	ACTH-secreting pituitary adenoma	xref	GARD:12867	Pituitary dependent hypercortisolism	DOID	from_other_source
disease	DOID:7033	anisakiasis	xref	GARD:693	Anisakiasis	DOID	from_other_source
disease	DOID:705	Leber hereditary optic neuropathy	xref	GARD:6870	Leber optic atrophy	DOID	from_other_source
