pipeline,preferred_id,preferred_label,biolink_type,member_count,equivalent_ids,preferred_id_would_survive,needs_biolink_registration,unsupported_prefixes
disease,GARD:0002411,Fukuda-Miyanomae-Nakata syndrome,biolink:Disease,1,GARD:0002411,false,true,GARD
disease,GARD:0002417,"Muscular atrophy, ataxia, retinitis pigmentosa, and diabetes mellitus",biolink:Disease,1,GARD:0002417,false,true,GARD
disease,GARD:0002418,Furuncular myiasis,biolink:Disease,1,GARD:0002418,false,true,GARD
disease,GARD:0002419,Fused mandibular incisors,biolink:Disease,1,GARD:0002419,false,true,GARD
disease,GARD:0002422,Deficiency of galactokinase,biolink:Disease,1,GARD:0002422,false,true,GARD
disease,GARD:0002424,Galactosemia,biolink:Disease,1,GARD:0002424,false,true,GARD
disease,GARD:0002427,Growth delay-hydrocephaly-lung hypoplasia syndrome,biolink:Disease,1,GARD:0002427,false,true,GARD
disease,GARD:0002428,Cystathioninuria,biolink:Disease,1,GARD:0002428,false,true,GARD
disease,GARD:0002429,Autosomal recessive limb-girdle muscular dystrophy type 2C,biolink:Disease,1,GARD:0002429,false,true,GARD
disease,GARD:0002430,Ganglioglioma,biolink:Disease,1,GARD:0002430,false,true,GARD
disease,GARD:0002431,GM1 gangliosidosis type 3,biolink:Disease,1,GARD:0002431,false,true,GARD
disease,GARD:0002432,X-linked diffuse leiomyomatosis-Alport syndrome,biolink:Disease,1,GARD:0002432,false,true,GARD
disease,GARD:0002436,Gastric mucosal hypertrophy,biolink:Disease,1,GARD:0002436,false,true,GARD
disease,GARD:0002437,Digestive system neuroendocrine neoplasm,biolink:Disease,1,GARD:0002437,false,true,GARD
disease,GARD:0002438,Gastrocutaneous syndrome,biolink:Disease,1,GARD:0002438,false,true,GARD
disease,GARD:0002441,Gaucher disease type I,biolink:Disease,1,GARD:0002441,false,true,GARD
disease,GARD:0002442,Gaucher disease type II,biolink:Disease,1,GARD:0002442,false,true,GARD
disease,GARD:0002443,Gaucher disease type III,biolink:Disease,1,GARD:0002443,false,true,GARD
disease,GARD:0002449,Geleophysic dysplasia,biolink:Disease,1,GARD:0002449,false,true,GARD
disease,GARD:0002451,Gemignani syndrome,biolink:Disease,1,GARD:0002451,false,true,GARD
disease,GARD:0002452,"Weill-Marchesani syndrome 2, dominant",biolink:Disease,1,GARD:0002452,false,true,GARD
disease,GARD:0002454,Holoprosencephaly-craniosynostosis syndrome,biolink:Disease,1,GARD:0002454,false,true,GARD
disease,GARD:0002460,Genito-palato-cardiac syndrome,biolink:Disease,1,GARD:0002460,false,true,GARD
disease,GARD:0002469,Large congenital melanocytic nevus,biolink:Disease,1,GARD:0002469,false,true,GARD
disease,GARD:0002470,Bernard Soulier syndrome,biolink:Disease,1,GARD:0002470,false,true,GARD
disease,GARD:0002474,"Fibromatosis, gingival, 2",biolink:Disease,1,GARD:0002474,false,true,GARD
disease,GARD:0002475,"Fibromatosis, gingival, 4",biolink:Disease,1,GARD:0002475,false,true,GARD
disease,GARD:0002478,Glanzmann thrombasthenia,biolink:Disease,1,GARD:0002478,false,true,GARD
disease,GARD:0002483,Glaucoma-sleep apnea syndrome,biolink:Disease,1,GARD:0002483,false,true,GARD
disease,GARD:0002484,Glaucoma type 1C,biolink:Disease,1,GARD:0002484,false,true,GARD
disease,GARD:0002486,Hereditary glaucoma,biolink:Disease,1,GARD:0002486,false,true,GARD
disease,GARD:0002490,"Glaucoma 3, primary infantile, B",biolink:Disease,1,GARD:0002490,false,true,GARD
disease,GARD:0002491,Glioblastoma,biolink:Disease,1,GARD:0002491,false,true,GARD
disease,GARD:0002492,Hypotrichosis-lymphedema-telangiectasia-renal defect syndrome,biolink:Disease,1,GARD:0002492,false,true,GARD
disease,GARD:0002496,Glucagonoma syndrome,biolink:Disease,1,GARD:0002496,false,true,GARD
disease,GARD:0002498,Familial glucocorticoid deficiency,biolink:Disease,1,GARD:0002498,false,true,GARD
disease,GARD:0002499,Glucocorticoid resistance,biolink:Disease,1,GARD:0002499,false,true,GARD
disease,GARD:0002501,Glycogen storage disease type 1 due to SLC37A4 mutation,biolink:Disease,1,GARD:0002501,false,true,GARD
disease,GARD:0002513,Glycogen storage disorder due to hepatic glycogen synthase deficiency,biolink:Disease,1,GARD:0002513,false,true,GARD
disease,GARD:0002515,Glucose-6-phosphate transport defect,biolink:Disease,1,GARD:0002515,false,true,GARD
disease,GARD:0002520,"Glycogen storage disease, type IV",biolink:Disease,1,GARD:0002520,false,true,GARD
disease,GARD:0002521,Sandhoff disease,biolink:Disease,1,GARD:0002521,false,true,GARD
disease,GARD:0002523,GMS syndrome,biolink:Disease,1,GARD:0002523,false,true,GARD
disease,GARD:0002538,Gonadal dysgenesis,biolink:Disease,1,GARD:0002538,false,true,GARD
disease,GARD:0002539,Mixed gonadal dysgenesis,biolink:Disease,1,GARD:0002539,false,true,GARD
disease,GARD:0002541,XY type gonadal dysgenesis-associated anomalies syndrome,biolink:Disease,1,GARD:0002541,false,true,GARD
disease,GARD:0002542,Perrault syndrome,biolink:Disease,1,GARD:0002542,false,true,GARD
disease,GARD:0002546,Gonococcal conjunctivitis,biolink:Disease,1,GARD:0002546,false,true,GARD
disease,GARD:0002549,Acrocephalosyndactyly type V,biolink:Disease,1,GARD:0002549,false,true,GARD
disease,GARD:0002551,Anti-glomerular basement membrane disease,biolink:Disease,1,GARD:0002551,false,true,GARD
disease,GARD:0002553,Gordon syndrome,biolink:Disease,1,GARD:0002553,false,true,GARD
disease,GARD:0002557,Graham-Boyle-Troxell syndrome,biolink:Disease,1,GARD:0002557,false,true,GARD
disease,GARD:0002559,Grant syndrome,biolink:Disease,1,GARD:0002559,false,true,GARD
disease,GARD:0002562,Gray platelet syndrome,biolink:Disease,1,GARD:0002562,false,true,GARD
disease,GARD:0002566,Griscelli syndrome type 1,biolink:Disease,1,GARD:0002566,false,true,GARD
disease,GARD:0002568,Deafness-small bowel diverticulosis-neuropathy syndrome,biolink:Disease,1,GARD:0002568,false,true,GARD
disease,GARD:0002572,Myhre syndrome,biolink:Disease,1,GARD:0002572,false,true,GARD
disease,GARD:0002576,Grubben-de Cock-Borghgraef syndrome,biolink:Disease,1,GARD:0002576,false,true,GARD
disease,GARD:0002578,Deficiency of guanidinoacetate methyltransferase,biolink:Disease,1,GARD:0002578,false,true,GARD
disease,GARD:0002579,Autosomal recessive osteopetrosis 1,biolink:Disease,1,GARD:0002579,false,true,GARD
disease,GARD:0002580,X-linked corneal dermoid,biolink:Disease,1,GARD:0002580,false,true,GARD
disease,GARD:0002586,Hall-Riggs syndrome,biolink:Disease,1,GARD:0002586,false,true,GARD
disease,GARD:0002589,Polyneuropathy-hand defect syndrome,biolink:Disease,1,GARD:0002589,false,true,GARD
disease,GARD:0002593,Emery-Nelson syndrome,biolink:Disease,1,GARD:0002593,false,true,GARD
disease,GARD:0002594,Hand-foot-genital syndrome,biolink:Disease,1,GARD:0002594,false,true,GARD
disease,GARD:0002597,Extensor tendons of finger anomalies,biolink:Disease,1,GARD:0002597,false,true,GARD
disease,GARD:0002598,Parana hard-skin syndrome,biolink:Disease,1,GARD:0002598,false,true,GARD
disease,GARD:0002599,Walker-Warburg congenital muscular dystrophy,biolink:Disease,1,GARD:0002599,false,true,GARD
disease,GARD:0002600,Early onset cerebellar ataxia with retained tendon reflexes,biolink:Disease,1,GARD:0002600,false,true,GARD
disease,GARD:0002601,Harrod syndrome,biolink:Disease,1,GARD:0002601,false,true,GARD
disease,GARD:0002604,Hashimoto-Pritzker syndrome,biolink:Disease,1,GARD:0002604,false,true,GARD
disease,GARD:0002605,Short stature-craniofacial anomalies-genital hypoplasia syndrome,biolink:Disease,1,GARD:0002605,false,true,GARD
disease,GARD:0002610,Progressive familial heart block type IB,biolink:Disease,1,GARD:0002610,false,true,GARD
disease,GARD:0002613,Heart defects-limb shortening syndrome,biolink:Disease,1,GARD:0002613,false,true,GARD
disease,GARD:0002614,Heart-hand syndrome type 3,biolink:Disease,1,GARD:0002614,false,true,GARD
disease,GARD:0002620,HEC syndrome,biolink:Disease,1,GARD:0002620,false,true,GARD
disease,GARD:0002621,Hecht syndrome,biolink:Disease,1,GARD:0002621,false,true,GARD
disease,GARD:0002622,"Fibular aplasia, tibial campomelia, and oligosyndactyly syndrome",biolink:Disease,1,GARD:0002622,false,true,GARD
disease,GARD:0002627,"Hemangiopericytoma, malignant",biolink:Disease,1,GARD:0002627,false,true,GARD
disease,GARD:0002630,Isolated hemihyperplasia,biolink:Disease,1,GARD:0002630,false,true,GARD
disease,GARD:0002633,Bencze syndrome,biolink:Disease,1,GARD:0002633,false,true,GARD
disease,GARD:0002637,Hemimegalencephaly,biolink:Disease,1,GARD:0002637,false,true,GARD
disease,GARD:0002641,Hemoglobin E disease,biolink:Disease,1,GARD:0002641,false,true,GARD
disease,GARD:0002642,Lethal hemolytic anemia-genital anomalies syndrome,biolink:Disease,1,GARD:0002642,false,true,GARD
disease,GARD:0002650,Heparin-induced thrombocytopenia,biolink:Disease,1,GARD:0002650,false,true,GARD
disease,GARD:0002651,Liver mesenchymal hamartoma,biolink:Disease,1,GARD:0002651,false,true,GARD
disease,GARD:0002657,Hepatoblastoma,biolink:Disease,1,GARD:0002657,false,true,GARD
disease,GARD:0002658,Tyrosinemia type I,biolink:Disease,1,GARD:0002658,false,true,GARD
disease,GARD:0002659,Hereditary methemoglobinemia,biolink:Disease,1,GARD:0002659,false,true,GARD
disease,GARD:0002669,Congenital herpes virus infection,biolink:Disease,1,GARD:0002669,false,true,GARD
disease,GARD:0002682,"Hidrotic ectodermal dysplasia, Christianson-Fourie type",biolink:Disease,1,GARD:0002682,false,true,GARD
disease,GARD:0002684,High molecular weight kininogen deficiency,biolink:Disease,1,GARD:0002684,false,true,GARD
disease,GARD:0002690,"Hip dysplasia, Beukes type",biolink:Disease,1,GARD:0002690,false,true,GARD
disease,GARD:0002695,Hirschsprung disease-ganglioneuroblastoma syndrome,biolink:Disease,1,GARD:0002695,false,true,GARD
disease,GARD:0002700,Hirschsprung disease-type D brachydactyly syndrome,biolink:Disease,1,GARD:0002700,false,true,GARD
disease,GARD:0002706,Junctional ectopic tachycardia,biolink:Disease,1,GARD:0002706,false,true,GARD
disease,GARD:0002708,Histidine transport defect,biolink:Disease,1,GARD:0002708,false,true,GARD
disease,GARD:0002712,3-hydroxy-3-methylglutaryl-CoA synthase deficiency,biolink:Disease,1,GARD:0002712,false,true,GARD
disease,GARD:0002714,Hodgkins lymphoma,biolink:Disease,1,GARD:0002714,false,true,GARD
disease,GARD:0002720,Holoacardius amorphus,biolink:Disease,1,GARD:0002720,false,true,GARD
disease,GARD:0002721,Holocarboxylase synthetase deficiency,biolink:Disease,1,GARD:0002721,false,true,GARD
disease,GARD:0002725,Hartsfield-Bixler-Demyer syndrome,biolink:Disease,1,GARD:0002725,false,true,GARD
disease,GARD:0002727,Holoprosencephaly-radial heart renal anomalies syndrome,biolink:Disease,1,GARD:0002727,false,true,GARD
disease,GARD:0002728,Holzgreve-Wagner-Rehder syndrome,biolink:Disease,1,GARD:0002728,false,true,GARD
disease,GARD:0002730,Homocarnosinosis,biolink:Disease,1,GARD:0002730,false,true,GARD
disease,GARD:0002734,Homocystinuria due to methylene tetrahydrofolate reductase deficiency,biolink:Disease,1,GARD:0002734,false,true,GARD
disease,GARD:0002736,Hordnes Engebretsen Knudtson syndrome,biolink:Disease,1,GARD:0002736,false,true,GARD
disease,GARD:0002742,Atrioventricular defect-blepharophimosis-radial and anal defect syndrome,biolink:Disease,1,GARD:0002742,false,true,GARD
disease,GARD:0002748,Humeroradial synostosis,biolink:Disease,1,GARD:0002748,false,true,GARD
disease,GARD:0002749,Humero-radio-ulnar synostosis,biolink:Disease,1,GARD:0002749,false,true,GARD
disease,GARD:0002750,Humerus trochlea aplasia,biolink:Disease,1,GARD:0002750,false,true,GARD
disease,GARD:0002754,Hunter-McAlpine craniosynostosis,biolink:Disease,1,GARD:0002754,false,true,GARD
disease,GARD:0002756,Trigonocephaly-broad thumbs syndrome,biolink:Disease,1,GARD:0002756,false,true,GARD
disease,GARD:0002764,Cystic echinococcosis,biolink:Disease,1,GARD:0002764,false,true,GARD
disease,GARD:0002765,X-linked intellectual disability-plagiocephaly syndrome,biolink:Disease,1,GARD:0002765,false,true,GARD
disease,GARD:0002775,Hydrocephalus-obesity-hypogonadism syndrome,biolink:Disease,1,GARD:0002775,false,true,GARD
disease,GARD:0002783,Hydrops fetalis,biolink:Disease,1,GARD:0002783,false,true,GARD
disease,GARD:0002787,Hymenolepiasis,biolink:Disease,1,GARD:0002787,false,true,GARD
disease,GARD:0002788,Hyperimmunoglobulin D with periodic fever,biolink:Disease,1,GARD:0002788,false,true,GARD
disease,GARD:0002789,Familial hyperaldosteronism type II,biolink:Disease,1,GARD:0002789,false,true,GARD
disease,GARD:0002790,Glucocorticoid-remediable aldosteronism,biolink:Disease,1,GARD:0002790,false,true,GARD
disease,GARD:0002791,Lucey-Driscoll syndrome,biolink:Disease,1,GARD:0002791,false,true,GARD
disease,GARD:0002793,Dubin-Johnson syndrome,biolink:Disease,1,GARD:0002793,false,true,GARD
disease,GARD:0002796,Familial hypocalciuric hypercalcemia 1,biolink:Disease,1,GARD:0002796,false,true,GARD
disease,GARD:0002804,Hypereosinophilic syndrome,biolink:Disease,1,GARD:0002804,false,true,GARD
disease,GARD:0002806,Hereditary hyperferritinemia with congenital cataracts,biolink:Disease,1,GARD:0002806,false,true,GARD
disease,GARD:0002807,Isolated glycerol kinase deficiency,biolink:Disease,1,GARD:0002807,false,true,GARD
disease,GARD:0002811,Premature ovarian failure 1,biolink:Disease,1,GARD:0002811,false,true,GARD
disease,GARD:0002816,Combined immunodeficiency due to DOCK8 deficiency,biolink:Disease,1,GARD:0002816,false,true,GARD
disease,GARD:0002818,Hyperinsulinism due to glucokinase deficiency,biolink:Disease,1,GARD:0002818,false,true,GARD
disease,GARD:0002824,Hyperkeratosis lenticularis perstans,biolink:Disease,1,GARD:0002824,false,true,GARD
disease,GARD:0002826,"Epidermolytic palmoplantar keratoderma, 1",biolink:Disease,1,GARD:0002826,false,true,GARD
disease,GARD:0002828,Hyperlysinemia,biolink:Disease,1,GARD:0002828,false,true,GARD
disease,GARD:0002830,Hyperornithinemia-hyperammonemia-homocitrullinuria syndrome,biolink:Disease,1,GARD:0002830,false,true,GARD
disease,GARD:0002831,Hyperphosphatasemia with bone disease,biolink:Disease,1,GARD:0002831,false,true,GARD
disease,GARD:0002833,Hyperphosphatasemia tarda,biolink:Disease,1,GARD:0002833,false,true,GARD
disease,GARD:0002835,"Primary hyperoxaluria, type I",biolink:Disease,1,GARD:0002835,false,true,GARD
disease,GARD:0002836,"Primary hyperoxaluria, type II",biolink:Disease,1,GARD:0002836,false,true,GARD
disease,GARD:0002838,Neonatal severe primary hyperparathyroidism,biolink:Disease,1,GARD:0002838,false,true,GARD
disease,GARD:0002843,Pterin-4 alpha-carbinolamine dehydratase 1 deficiency,biolink:Disease,1,GARD:0002843,false,true,GARD
disease,GARD:0002844,GTP cyclohydrolase I deficiency with hyperphenylalaninemia,biolink:Disease,1,GARD:0002844,false,true,GARD
disease,GARD:0002847,Hyperprolinemia,biolink:Disease,1,GARD:0002847,false,true,GARD
disease,GARD:0002856,Maternal hyperthermia induced birth defects,biolink:Disease,1,GARD:0002856,false,true,GARD
disease,GARD:0002858,Familial hyperthyroidism due to mutations in TSH receptor,biolink:Disease,1,GARD:0002858,false,true,GARD
disease,GARD:0002863,X-linked congenital generalized hypertrichosis,biolink:Disease,1,GARD:0002863,false,true,GARD
disease,GARD:0002864,Acquired hypertrichosis lanuginosa,biolink:Disease,1,GARD:0002864,false,true,GARD
disease,GARD:0002865,Hypertrichosis lanuginosa congenita,biolink:Disease,1,GARD:0002865,false,true,GARD
disease,GARD:0002871,Familial hypertryptophanemia,biolink:Disease,1,GARD:0002871,false,true,GARD
disease,GARD:0002876,Familial hypobetalipoproteinemia 1,biolink:Disease,1,GARD:0002876,false,true,GARD
disease,GARD:0002877,Autosomal dominant hypocalcemia,biolink:Disease,1,GARD:0002877,false,true,GARD
disease,GARD:0002878,Familial hypocalciuric hypercalcemia 3,biolink:Disease,1,GARD:0002878,false,true,GARD
disease,GARD:0002882,Achondrogenesis,biolink:Disease,1,GARD:0002882,false,true,GARD
disease,GARD:0002883,Hypodermyiasis,biolink:Disease,1,GARD:0002883,false,true,GARD
disease,GARD:0002887,Familial hypofibrinogenemia,biolink:Disease,1,GARD:0002887,false,true,GARD
disease,GARD:0002897,Hypogonadotropic hypogonadism 7 with or without anosmia,biolink:Disease,1,GARD:0002897,false,true,GARD
disease,GARD:0002906,Primary hypomagnesemia,biolink:Disease,1,GARD:0002906,false,true,GARD
disease,GARD:0002907,Hypomandibular faciocranial dysostosis,biolink:Disease,1,GARD:0002907,false,true,GARD
disease,GARD:0002908,Mullerian duct anomalies-limb anomalies syndrome,biolink:Disease,1,GARD:0002908,false,true,GARD
disease,GARD:0002910,Familial hypoparathyroidism,biolink:Disease,1,GARD:0002910,false,true,GARD
disease,GARD:0002911,"Hypoparathyroidism, deafness, renal disease syndrome",biolink:Disease,1,GARD:0002911,false,true,GARD
disease,GARD:0002922,Hypoplastic right heart syndrome,biolink:Disease,1,GARD:0002922,false,true,GARD
disease,GARD:0002926,Congenital prothrombin deficiency,biolink:Disease,1,GARD:0002926,false,true,GARD
disease,GARD:0002928,"Hypospadias-intellectual disability, Goldblatt type syndrome",biolink:Disease,1,GARD:0002928,false,true,GARD
disease,GARD:0002930,Schilbach-Rott syndrome,biolink:Disease,1,GARD:0002930,false,true,GARD
disease,GARD:0002934,Congenital hypothalamic hamartoma syndrome,biolink:Disease,1,GARD:0002934,false,true,GARD
disease,GARD:0002938,Hypothyroidism due to iodide transport defect,biolink:Disease,1,GARD:0002938,false,true,GARD
disease,GARD:0002943,Hypoxanthine-guanine phosphoribosyltransferase deficiency,biolink:Disease,1,GARD:0002943,false,true,GARD
disease,GARD:0002945,"Centromeric instability of chromosomes 1,9 and 16 and immunodeficiency",biolink:Disease,1,GARD:0002945,false,true,GARD
disease,GARD:0002946,Autosomal recessive keratitis-ichthyosis-deafness syndrome,biolink:Disease,1,GARD:0002946,false,true,GARD
disease,GARD:0002952,IFAP syndrome,biolink:Disease,1,GARD:0002952,false,true,GARD
disease,GARD:0002954,Ichthyosis hystrix of Curth-Macklin,biolink:Disease,1,GARD:0002954,false,true,GARD
disease,GARD:0002960,Ichthyosis-oral and digital anomalies syndrome,biolink:Disease,1,GARD:0002960,false,true,GARD
disease,GARD:0002966,Ichthyosis bullosa of Siemens,biolink:Disease,1,GARD:0002966,false,true,GARD
disease,GARD:0002967,Ichthyosis linearis circumflexa,biolink:Disease,1,GARD:0002967,false,true,GARD
disease,GARD:0002978,Anterior segment dysgenesis 3,biolink:Disease,1,GARD:0002978,false,true,GARD
disease,GARD:0002981,Immotile cilia syndrome due to defective radial spokes,biolink:Disease,1,GARD:0002981,false,true,GARD
disease,GARD:0002982,Immotile cilia syndrome due to excessively long cilia,biolink:Disease,1,GARD:0002982,false,true,GARD
disease,GARD:0002984,"Immune deficiency, familial variable",biolink:Disease,1,GARD:0002984,false,true,GARD
disease,GARD:0002988,Short-limb skeletal dysplasia with severe combined immunodeficiency,biolink:Disease,1,GARD:0002988,false,true,GARD
disease,GARD:0002989,Imperforate oropharynx-costo vertebral anomalies syndrome,biolink:Disease,1,GARD:0002989,false,true,GARD
