gene_id,symbol,tax_id,dropped_synonym,shredded_from,raw_synonyms_field
835828,CYP81F2,3702,subfamily F,"cytochrome P450, family 81, subfamily F, polypeptide 2",''cytochrome P450|MJB24.3|MJB24_3|cytochrome P450|family 81|polypeptide 2|polypeptide 2''|subfamily F
835831,CYP71B10,3702,cytochrome P450,"cytochrome P450, family 71, subfamily B, polypeptide 10",''cytochrome P450|AT5G57250|MJB24.7|MJB24_7|cytochrome P450|family 71|polypeptide 10|polypeptide 10''|subfamily B
835831,CYP71B10,3702,family 71,"cytochrome P450, family 71, subfamily B, polypeptide 10",''cytochrome P450|AT5G57250|MJB24.7|MJB24_7|cytochrome P450|family 71|polypeptide 10|polypeptide 10''|subfamily B
835831,CYP71B10,3702,polypeptide 10,"cytochrome P450, family 71, subfamily B, polypeptide 10",''cytochrome P450|AT5G57250|MJB24.7|MJB24_7|cytochrome P450|family 71|polypeptide 10|polypeptide 10''|subfamily B
835831,CYP71B10,3702,subfamily B,"cytochrome P450, family 71, subfamily B, polypeptide 10",''cytochrome P450|AT5G57250|MJB24.7|MJB24_7|cytochrome P450|family 71|polypeptide 10|polypeptide 10''|subfamily B
835909,RPB5C,3702,C,"RNA polymerase II fifth largest subunit, C",''RNA polymerase II fifth largest subunit|C|C''|MTI20.24|MTI20_24|RNA polymerase II fifth largest subunit
835909,RPB5C,3702,RNA polymerase II fifth largest subunit,"RNA polymerase II fifth largest subunit, C",''RNA polymerase II fifth largest subunit|C|C''|MTI20.24|MTI20_24|RNA polymerase II fifth largest subunit
836003,CYP86A1,3702,cytochrome P450,"cytochrome P450, family 86, subfamily A, polypeptide 1",''cytochrome P450|CYP86|HORST|K19M22.14|K19M22_14|cytochrome P450|family 86|hydroxylase of root suberized tissue|polypeptide 1|polypeptide 1''|subfamily A
836003,CYP86A1,3702,family 86,"cytochrome P450, family 86, subfamily A, polypeptide 1",''cytochrome P450|CYP86|HORST|K19M22.14|K19M22_14|cytochrome P450|family 86|hydroxylase of root suberized tissue|polypeptide 1|polypeptide 1''|subfamily A
836003,CYP86A1,3702,polypeptide 1,"cytochrome P450, family 86, subfamily A, polypeptide 1",''cytochrome P450|CYP86|HORST|K19M22.14|K19M22_14|cytochrome P450|family 86|hydroxylase of root suberized tissue|polypeptide 1|polypeptide 1''|subfamily A
836003,CYP86A1,3702,subfamily A,"cytochrome P450, family 86, subfamily A, polypeptide 1",''cytochrome P450|CYP86|HORST|K19M22.14|K19M22_14|cytochrome P450|family 86|hydroxylase of root suberized tissue|polypeptide 1|polypeptide 1''|subfamily A
836253,CYP89A3,3702,cytochrome P450,"cytochrome P450, family 89, subfamily A, polypeptide 3",''cytochrome P450|MFB13.19|MFB13_19|cytochrome P450|family 89|polypeptide 3|polypeptide 3''|subfamily A
836253,CYP89A3,3702,family 89,"cytochrome P450, family 89, subfamily A, polypeptide 3",''cytochrome P450|MFB13.19|MFB13_19|cytochrome P450|family 89|polypeptide 3|polypeptide 3''|subfamily A
836253,CYP89A3,3702,polypeptide 3,"cytochrome P450, family 89, subfamily A, polypeptide 3",''cytochrome P450|MFB13.19|MFB13_19|cytochrome P450|family 89|polypeptide 3|polypeptide 3''|subfamily A
836253,CYP89A3,3702,subfamily A,"cytochrome P450, family 89, subfamily A, polypeptide 3",''cytochrome P450|MFB13.19|MFB13_19|cytochrome P450|family 89|polypeptide 3|polypeptide 3''|subfamily A
836464,CYP94B1,3702,cytochrome P450,"cytochrome P450, family 94, subfamily B, polypeptide 1",''cytochrome P450|MLE2.8|MLE2_8|cytochrome P450|family 94|polypeptide 1|polypeptide 1''|subfamily B
836464,CYP94B1,3702,family 94,"cytochrome P450, family 94, subfamily B, polypeptide 1",''cytochrome P450|MLE2.8|MLE2_8|cytochrome P450|family 94|polypeptide 1|polypeptide 1''|subfamily B
836464,CYP94B1,3702,polypeptide 1,"cytochrome P450, family 94, subfamily B, polypeptide 1",''cytochrome P450|MLE2.8|MLE2_8|cytochrome P450|family 94|polypeptide 1|polypeptide 1''|subfamily B
836464,CYP94B1,3702,subfamily B,"cytochrome P450, family 94, subfamily B, polypeptide 1",''cytochrome P450|MLE2.8|MLE2_8|cytochrome P450|family 94|polypeptide 1|polypeptide 1''|subfamily B
836466,NF-YC4,3702,nuclear factor Y,"nuclear factor Y, subunit C4",''nuclear factor Y|MLE2.10|MLE2_10|nuclear factor Y|subunit C4|subunit C4''
836466,NF-YC4,3702,subunit C4,"nuclear factor Y, subunit C4",''nuclear factor Y|MLE2.10|MLE2_10|nuclear factor Y|subunit C4|subunit C4''
836476,GSA1,3702,1-aminomutase,"glutamate-1-semialdehyde-2,1-aminomutase",''glutamate-1-semialdehyde-2|1-AMINOMUTASE|1-aminomutase|1-aminomutase''|GLUTAMATE-1-SEMIALDEHYDE-2|GSA-AM|MBK5.3|MBK5_3|glutamate-1-semialdehyde-2
836476,GSA1,3702,glutamate-1-semialdehyde-2,"glutamate-1-semialdehyde-2,1-aminomutase",''glutamate-1-semialdehyde-2|1-AMINOMUTASE|1-aminomutase|1-aminomutase''|GLUTAMATE-1-SEMIALDEHYDE-2|GSA-AM|MBK5.3|MBK5_3|glutamate-1-semialdehyde-2
836587,CMPG2,3702,CYS,"CYS, MET, PRO, and GLY protein 2",''CYS|ATCMPG2|CYS|MET|MUB3.18|MUB3_18|PRO|and GLY protein 2|and GLY protein 2''
836587,CMPG2,3702,MET,"CYS, MET, PRO, and GLY protein 2",''CYS|ATCMPG2|CYS|MET|MUB3.18|MUB3_18|PRO|and GLY protein 2|and GLY protein 2''
836587,CMPG2,3702,PRO,"CYS, MET, PRO, and GLY protein 2",''CYS|ATCMPG2|CYS|MET|MUB3.18|MUB3_18|PRO|and GLY protein 2|and GLY protein 2''
836587,CMPG2,3702,and GLY protein 2,"CYS, MET, PRO, and GLY protein 2",''CYS|ATCMPG2|CYS|MET|MUB3.18|MUB3_18|PRO|and GLY protein 2|and GLY protein 2''
836760,GMD1,3702,6-dehydratase 1,"GDP-D-mannose 4,6-dehydratase 1",''GDP-D-mannose 4|6-DEHYDRATASE 1|6-dehydratase 1|6-dehydratase 1''|GDP-D-MANNOSE 4|GDP-D-mannose 4|K1L20.6|K1L20_6
836760,GMD1,3702,GDP-D-mannose 4,"GDP-D-mannose 4,6-dehydratase 1",''GDP-D-mannose 4|6-DEHYDRATASE 1|6-dehydratase 1|6-dehydratase 1''|GDP-D-MANNOSE 4|GDP-D-mannose 4|K1L20.6|K1L20_6
836866,CYP81G1,3702,cytochrome P450,"cytochrome P450, family 81, subfamily G, polypeptide 1",''cytochrome P450|K8K14.3|K8K14_3|cytochrome P450|family 81|polypeptide 1|polypeptide 1''|subfamily G
836866,CYP81G1,3702,family 81,"cytochrome P450, family 81, subfamily G, polypeptide 1",''cytochrome P450|K8K14.3|K8K14_3|cytochrome P450|family 81|polypeptide 1|polypeptide 1''|subfamily G
836866,CYP81G1,3702,polypeptide 1,"cytochrome P450, family 81, subfamily G, polypeptide 1",''cytochrome P450|K8K14.3|K8K14_3|cytochrome P450|family 81|polypeptide 1|polypeptide 1''|subfamily G
836866,CYP81G1,3702,subfamily G,"cytochrome P450, family 81, subfamily G, polypeptide 1",''cytochrome P450|K8K14.3|K8K14_3|cytochrome P450|family 81|polypeptide 1|polypeptide 1''|subfamily G
837221,F2KP,3702,6-bisphosphatase,"fructose-2,6-bisphosphatase",''fructose-2|6-BISPHOSPHATASE|6-bisphosphatase|6-bisphosphatase''|ATF2KP|F10K1.19|F10K1_19|FKFBP|FRUCTOSE-2|FRUCTOSE-6-PHOSPHATE 2-KINASE|fructose-2
837221,F2KP,3702,fructose-2,"fructose-2,6-bisphosphatase",''fructose-2|6-BISPHOSPHATASE|6-bisphosphatase|6-bisphosphatase''|ATF2KP|F10K1.19|F10K1_19|FKFBP|FRUCTOSE-2|FRUCTOSE-6-PHOSPHATE 2-KINASE|fructose-2
837313,NF-YC10,3702,nuclear factor Y,"nuclear factor Y, subunit C10",''nuclear factor Y|T6D22.7|T6D22_7|nuclear factor Y|subunit C10|subunit C10''
837313,NF-YC10,3702,subunit C10,"nuclear factor Y, subunit C10",''nuclear factor Y|T6D22.7|T6D22_7|nuclear factor Y|subunit C10|subunit C10''
837417,NF-YC9,3702,nuclear factor Y,"nuclear factor Y, subunit C9",''nuclear factor Y|F7G19.16|F7G19_16|HAP5C|HEME ACTIVATED PROTEIN 5C|nuclear factor Y|subunit C9|subunit C9''
837417,NF-YC9,3702,subunit C9,"nuclear factor Y, subunit C9",''nuclear factor Y|F7G19.16|F7G19_16|HAP5C|HEME ACTIVATED PROTEIN 5C|nuclear factor Y|subunit C9|subunit C9''
837424,NF-YB4,3702,nuclear factor Y,"nuclear factor Y, subunit B4",''nuclear factor Y|F7G19.10|F7G19_10|nuclear factor Y|subunit B4|subunit B4''
837424,NF-YB4,3702,subunit B4,"nuclear factor Y, subunit B4",''nuclear factor Y|F7G19.10|F7G19_10|nuclear factor Y|subunit B4|subunit B4''
837704,CYP77B1,3702,cytochrome P450,"cytochrome P450, family 77, subfamily B, polypeptide 1",''cytochrome P450|F25C20.25|F25C20_25|cytochrome P450|family 77|polypeptide 1|polypeptide 1''|subfamily B
837704,CYP77B1,3702,family 77,"cytochrome P450, family 77, subfamily B, polypeptide 1",''cytochrome P450|F25C20.25|F25C20_25|cytochrome P450|family 77|polypeptide 1|polypeptide 1''|subfamily B
837704,CYP77B1,3702,polypeptide 1,"cytochrome P450, family 77, subfamily B, polypeptide 1",''cytochrome P450|F25C20.25|F25C20_25|cytochrome P450|family 77|polypeptide 1|polypeptide 1''|subfamily B
837704,CYP77B1,3702,subfamily B,"cytochrome P450, family 77, subfamily B, polypeptide 1",''cytochrome P450|F25C20.25|F25C20_25|cytochrome P450|family 77|polypeptide 1|polypeptide 1''|subfamily B
837705,CYP71A18,3702,cytochrome P450,"cytochrome P450, family 71, subfamily A, polypeptide 18",''cytochrome P450|F25C20.24|F25C20_24|cytochrome P450|family 71|polypeptide 18|polypeptide 18''|subfamily A
837705,CYP71A18,3702,family 71,"cytochrome P450, family 71, subfamily A, polypeptide 18",''cytochrome P450|F25C20.24|F25C20_24|cytochrome P450|family 71|polypeptide 18|polypeptide 18''|subfamily A
837705,CYP71A18,3702,polypeptide 18,"cytochrome P450, family 71, subfamily A, polypeptide 18",''cytochrome P450|F25C20.24|F25C20_24|cytochrome P450|family 71|polypeptide 18|polypeptide 18''|subfamily A
837705,CYP71A18,3702,subfamily A,"cytochrome P450, family 71, subfamily A, polypeptide 18",''cytochrome P450|F25C20.24|F25C20_24|cytochrome P450|family 71|polypeptide 18|polypeptide 18''|subfamily A
837830,CYP87A2,3702,cytochrome P450,"cytochrome P450, family 87, subfamily A, polypeptide 2",''cytochrome P450|T12C24.27|T12C24_27|cytochrome P450|family 87|polypeptide 2|polypeptide 2''|subfamily A
837830,CYP87A2,3702,family 87,"cytochrome P450, family 87, subfamily A, polypeptide 2",''cytochrome P450|T12C24.27|T12C24_27|cytochrome P450|family 87|polypeptide 2|polypeptide 2''|subfamily A
837830,CYP87A2,3702,polypeptide 2,"cytochrome P450, family 87, subfamily A, polypeptide 2",''cytochrome P450|T12C24.27|T12C24_27|cytochrome P450|family 87|polypeptide 2|polypeptide 2''|subfamily A
837830,CYP87A2,3702,subfamily A,"cytochrome P450, family 87, subfamily A, polypeptide 2",''cytochrome P450|T12C24.27|T12C24_27|cytochrome P450|family 87|polypeptide 2|polypeptide 2''|subfamily A
